id,workload,max_width,tasktype
0,21,1,SIMD
1,65,4,MEMORY
2,18,2,FMULT
3,15,4,FMULT
4,69,2,FMULT
5,28,2,SIMD
6,26,1,SIMD
7,50,2,SIMD
8,22,4,SIMD
9,67,4,FMULT
10,66,4,SIMD
11,42,4,SIMD
12,57,2,FMULT
13,7,4,SIMD
14,36,4,FMULT
15,26,4,MEMORY
16,76,4,MEMORY
17,65,4,SIMD
18,73,2,MEMORY
19,64,2,MEMORY
20,89,4,MEMORY
21,52,2,SIMD
22,98,2,MEMORY
23,7,1,MEMORY
24,87,2,SIMD
25,100,4,MEMORY
26,47,2,FMULT
27,31,1,SIMD
28,81,2,SIMD
29,29,2,FMULT
30,41,4,FMULT
31,14,4,SIMD
32,69,4,SIMD
33,23,4,FMULT
34,74,2,MEMORY
35,29,1,FMULT
36,65,4,FMULT
37,40,4,SIMD
38,69,2,SIMD
39,47,2,FMULT
40,53,2,FMULT
41,25,1,MEMORY
42,5,2,SIMD
43,67,2,SIMD
44,73,4,FMULT
45,76,4,FMULT
46,54,4,MEMORY
47,52,2,MEMORY
48,65,2,FMULT
49,8,4,FMULT
