id,workload,max_width,tasktype
0,98,2,MEMORY
1,44,2,FMULT
2,44,2,MEMORY
3,83,4,FMULT
4,82,2,FMULT
5,59,2,SIMD
6,55,2,MEMORY
7,26,2,SIMD
8,45,1,SIMD
9,77,2,SIMD
10,22,2,SIMD
11,5,1,MEMORY
12,10,4,MEMORY
13,92,2,FMULT
14,76,4,SIMD
15,79,2,SIMD
16,62,4,MEMORY
17,30,4,MEMORY
18,87,2,SIMD
19,45,4,FMULT
20,41,2,FMULT
21,52,4,FMULT
22,68,2,FMULT
23,8,4,MEMORY
24,87,4,MEMORY
25,95,2,MEMORY
26,86,2,FMULT
27,18,4,SIMD
28,11,1,SIMD
29,37,2,MEMORY
30,36,2,SIMD
31,55,2,SIMD
32,17,2,MEMORY
33,37,1,SIMD
34,22,2,MEMORY
35,48,4,FMULT
36,34,1,SIMD
37,45,4,MEMORY
38,65,4,SIMD
39,15,1,MEMORY
40,22,1,MEMORY
41,63,4,SIMD
42,24,2,MEMORY
43,17,4,MEMORY
44,84,2,SIMD
45,41,2,SIMD
46,71,4,MEMORY
47,35,1,FMULT
48,8,1,MEMORY
49,18,1,FMULT
50,10,4,FMULT
51,46,1,SIMD
52,71,2,SIMD
53,80,4,FMULT
54,9,4,MEMORY
55,94,2,MEMORY
56,45,1,SIMD
57,45,2,SIMD
58,77,2,FMULT
59,6,2,MEMORY
