id,workload,max_width,tasktype
0,70,2,MEMORY
1,75,2,SIMD
2,33,2,SIMD
3,86,2,MEMORY
4,76,2,FMULT
5,96,4,SIMD
6,43,4,SIMD
7,4,4,SIMD
8,22,2,FMULT
9,9,1,SIMD
10,70,4,FMULT
11,16,4,SIMD
12,24,4,SIMD
13,24,4,MEMORY
14,21,4,MEMORY
15,30,1,SIMD
16,15,2,FMULT
17,27,4,SIMD
18,34,2,MEMORY
19,64,2,FMULT
20,17,4,FMULT
21,30,1,FMULT
22,25,2,SIMD
23,38,2,SIMD
24,95,2,SIMD
25,17,4,FMULT
26,40,1,SIMD
27,59,4,SIMD
28,18,1,MEMORY
29,83,4,MEMORY
30,86,4,MEMORY
31,82,4,MEMORY
32,74,2,SIMD
33,42,1,FMULT
34,79,2,MEMORY
35,78,4,SIMD
36,64,2,FMULT
37,82,4,MEMORY
38,62,2,SIMD
39,66,4,SIMD
40,79,4,SIMD
41,37,4,MEMORY
42,10,1,FMULT
43,73,2,FMULT
44,16,1,SIMD
45,45,1,FMULT
46,33,4,MEMORY
47,77,2,MEMORY
48,94,4,FMULT
49,9,1,MEMORY
