id,workload,max_width,tasktype
0,3,4,MEMORY
1,27,4,MEMORY
2,10,1,MEMORY
3,28,4,SIMD
4,16,1,MEMORY
5,81,4,SIMD
6,49,1,FMULT
7,7,1,FMULT
8,26,4,FMULT
9,68,2,SIMD
10,21,4,MEMORY
11,9,4,FMULT
12,13,4,FMULT
13,80,4,MEMORY
14,22,4,SIMD
15,44,4,MEMORY
16,30,1,MEMORY
17,42,1,MEMORY
18,48,1,SIMD
19,50,2,MEMORY
20,52,2,MEMORY
21,44,1,FMULT
22,67,2,MEMORY
23,34,4,MEMORY
24,86,2,FMULT
25,13,1,SIMD
26,75,2,FMULT
27,73,2,FMULT
28,4,4,FMULT
29,31,2,MEMORY
30,32,1,SIMD
31,1,2,FMULT
32,35,1,MEMORY
33,39,4,SIMD
34,30,1,MEMORY
35,80,4,MEMORY
36,44,1,FMULT
37,9,1,FMULT
38,29,1,FMULT
39,8,2,SIMD
40,30,2,MEMORY
41,74,2,SIMD
42,61,2,FMULT
43,14,1,MEMORY
44,39,2,FMULT
45,48,1,SIMD
46,32,1,MEMORY
47,96,2,SIMD
48,61,2,FMULT
49,48,4,MEMORY
50,27,4,FMULT
51,27,2,SIMD
52,21,4,SIMD
53,61,2,SIMD
54,89,2,SIMD
55,26,4,SIMD
56,23,1,FMULT
57,3,1,FMULT
58,68,2,MEMORY
59,60,4,FMULT
