id,workload,max_width,tasktype
0,24,1,FMULT
1,21,4,FMULT
2,49,2,MEMORY
3,67,4,MEMORY
4,74,2,SIMD
5,75,4,SIMD
6,30,4,MEMORY
7,81,2,MEMORY
8,62,2,FMULT
9,82,2,FMULT
10,62,2,MEMORY
11,42,4,MEMORY
12,15,4,SIMD
13,55,4,MEMORY
14,43,1,MEMORY
15,64,2,MEMORY
16,27,2,FMULT
17,86,4,SIMD
18,21,4,FMULT
19,65,2,MEMORY
20,68,2,MEMORY
21,85,2,FMULT
22,55,4,FMULT
23,61,4,SIMD
24,95,4,SIMD
25,58,4,FMULT
26,61,4,MEMORY
27,40,1,MEMORY
28,24,4,SIMD
29,66,4,FMULT
30,29,4,SIMD
31,79,4,MEMORY
32,54,4,FMULT
33,37,4,FMULT
34,88,2,FMULT
35,100,4,SIMD
36,51,4,MEMORY
37,26,1,SIMD
38,67,4,MEMORY
39,5,2,FMULT
40,99,2,MEMORY
41,2,1,FMULT
42,45,4,SIMD
43,4,1,SIMD
44,39,2,FMULT
45,55,2,SIMD
46,69,4,MEMORY
47,43,4,MEMORY
48,9,2,SIMD
49,68,4,SIMD
50,62,4,MEMORY
51,68,2,MEMORY
52,74,2,FMULT
53,29,4,MEMORY
54,69,4,SIMD
55,87,4,MEMORY
56,35,2,FMULT
57,60,2,FMULT
58,68,2,SIMD
59,4,4,FMULT
