id,workload,max_width,tasktype
0,63,2,MEMORY
1,14,4,SIMD
2,77,4,FMULT
3,32,1,FMULT
4,86,2,SIMD
5,81,4,FMULT
6,44,1,FMULT
7,55,2,SIMD
8,38,4,MEMORY
9,50,2,FMULT
10,91,2,MEMORY
11,31,2,SIMD
12,35,2,MEMORY
13,96,4,MEMORY
14,24,2,MEMORY
15,79,2,FMULT
16,32,2,SIMD
17,56,4,FMULT
18,59,4,FMULT
19,96,4,SIMD
20,49,4,MEMORY
21,29,1,MEMORY
22,78,2,MEMORY
23,31,2,MEMORY
24,23,1,MEMORY
25,60,4,SIMD
26,36,1,MEMORY
27,83,2,FMULT
28,1,4,MEMORY
29,87,4,SIMD
30,93,4,SIMD
31,1,1,MEMORY
32,12,4,SIMD
33,26,1,MEMORY
34,11,2,MEMORY
35,68,4,MEMORY
36,100,2,MEMORY
37,20,4,MEMORY
38,96,2,FMULT
39,14,4,SIMD
40,80,2,SIMD
41,99,2,MEMORY
42,4,4,MEMORY
43,21,4,MEMORY
44,53,2,SIMD
45,76,4,MEMORY
46,32,1,FMULT
47,24,4,MEMORY
48,77,4,MEMORY
49,58,4,SIMD
