id,workload,max_width,tasktype
0,44,2,MEMORY
1,52,4,MEMORY
2,39,2,SIMD
3,36,2,FMULT
4,94,2,FMULT
5,58,4,SIMD
6,11,4,SIMD
7,14,4,FMULT
8,69,4,SIMD
9,54,4,MEMORY
10,78,2,MEMORY
11,2,1,MEMORY
12,23,4,MEMORY
13,13,2,MEMORY
14,85,4,SIMD
15,39,1,MEMORY
16,14,4,FMULT
17,17,1,FMULT
18,5,1,FMULT
19,39,4,FMULT
20,1,4,MEMORY
21,36,1,FMULT
22,40,2,MEMORY
23,14,1,SIMD
24,26,2,SIMD
25,51,4,FMULT
26,74,4,SIMD
27,76,4,MEMORY
28,74,2,FMULT
29,40,4,MEMORY
30,21,4,SIMD
31,21,4,FMULT
32,13,4,FMULT
33,6,4,SIMD
34,91,2,FMULT
35,25,2,MEMORY
36,20,2,MEMORY
37,91,4,SIMD
38,27,4,MEMORY
39,76,4,FMULT
