id,workload,max_width,tasktype
0,70,2,FMULT
1,44,1,SIMD
2,59,2,FMULT
3,25,4,SIMD
4,34,4,MEMORY
5,25,1,MEMORY
6,88,2,MEMORY
7,42,2,MEMORY
8,93,4,SIMD
9,10,2,FMULT
10,22,4,SIMD
11,94,4,MEMORY
12,44,4,MEMORY
13,2,1,FMULT
14,15,1,FMULT
15,74,2,SIMD
16,18,2,MEMORY
17,95,2,SIMD
18,15,1,MEMORY
19,14,2,FMULT
20,63,4,FMULT
21,57,2,SIMD
22,46,4,SIMD
23,64,2,FMULT
24,39,4,SIMD
25,8,1,FMULT
26,15,2,MEMORY
27,62,2,MEMORY
28,29,2,SIMD
29,23,4,MEMORY
30,51,4,MEMORY
31,86,2,FMULT
32,4,2,SIMD
33,96,4,FMULT
34,55,4,MEMORY
35,31,1,SIMD
36,9,2,MEMORY
37,78,4,SIMD
38,87,4,FMULT
39,59,4,FMULT
40,40,4,FMULT
41,14,2,SIMD
42,94,2,MEMORY
43,14,4,MEMORY
44,52,4,MEMORY
45,92,2,FMULT
46,12,4,MEMORY
47,73,4,FMULT
48,42,1,SIMD
49,61,4,MEMORY
