id,workload,max_width,tasktype
0,99,4,MEMORY
1,69,2,SIMD
2,62,2,SIMD
3,11,4,SIMD
4,52,4,FMULT
5,43,1,FMULT
6,89,2,SIMD
7,100,4,MEMORY
8,96,4,FMULT
9,99,2,SIMD
10,45,4,MEMORY
11,81,4,FMULT
12,51,2,MEMORY
13,26,2,SIMD
14,49,4,MEMORY
15,47,2,MEMORY
16,26,4,FMULT
17,63,2,SIMD
18,27,1,MEMORY
19,96,4,SIMD
20,49,2,MEMORY
21,32,2,FMULT
22,76,2,MEMORY
23,28,1,MEMORY
24,46,2,SIMD
25,97,4,FMULT
26,20,4,SIMD
27,49,1,MEMORY
28,29,1,FMULT
29,69,2,MEMORY
30,34,2,FMULT
31,92,4,SIMD
32,46,4,MEMORY
33,15,1,FMULT
34,5,1,SIMD
35,3,1,FMULT
36,29,1,MEMORY
37,38,4,SIMD
38,81,2,MEMORY
39,32,2,SIMD
40,15,4,SIMD
41,6,1,MEMORY
42,41,1,MEMORY
43,72,2,FMULT
44,84,2,FMULT
45,5,2,SIMD
46,96,4,SIMD
47,83,4,FMULT
48,96,2,SIMD
49,1,1,MEMORY
50,59,4,FMULT
51,60,2,MEMORY
52,57,4,SIMD
53,1,2,SIMD
54,25,4,FMULT
55,27,1,SIMD
56,92,4,SIMD
57,3,2,FMULT
58,43,1,MEMORY
59,94,2,FMULT
