id,workload,max_width,tasktype
0,29,4,FMULT
1,32,1,FMULT
2,83,2,SIMD
3,30,1,MEMORY
4,5,4,SIMD
5,38,1,SIMD
6,2,1,MEMORY
7,37,4,FMULT
8,12,1,MEMORY
9,55,4,SIMD
10,91,4,FMULT
11,35,4,SIMD
12,86,2,FMULT
13,25,2,MEMORY
14,1,2,FMULT
15,92,2,MEMORY
16,41,2,MEMORY
17,20,2,SIMD
18,74,4,FMULT
19,71,4,SIMD
20,4,2,SIMD
21,28,1,MEMORY
22,29,2,MEMORY
23,45,4,FMULT
24,54,4,MEMORY
25,21,4,SIMD
26,77,2,SIMD
27,73,4,FMULT
28,3,2,SIMD
29,23,2,SIMD
30,68,4,FMULT
31,32,2,FMULT
32,87,4,FMULT
33,69,2,SIMD
34,55,2,MEMORY
35,67,4,MEMORY
36,75,2,SIMD
37,30,2,FMULT
38,69,2,FMULT
39,5,4,SIMD
