id,workload,max_width,tasktype
0,99,4,FMULT
1,7,1,MEMORY
2,32,1,MEMORY
3,5,2,FMULT
4,7,1,FMULT
5,33,4,MEMORY
6,72,4,FMULT
7,9,2,SIMD
8,35,2,MEMORY
9,26,4,SIMD
10,85,4,SIMD
11,60,4,SIMD
12,53,4,FMULT
13,100,2,MEMORY
14,94,4,MEMORY
15,21,4,MEMORY
16,14,4,SIMD
17,34,4,MEMORY
18,92,2,SIMD
19,61,2,FMULT
20,5,4,MEMORY
21,72,4,SIMD
22,38,1,SIMD
23,30,2,MEMORY
24,78,2,FMULT
25,61,2,FMULT
26,72,2,SIMD
27,74,4,FMULT
28,7,4,MEMORY
29,88,2,SIMD
30,38,1,SIMD
31,20,4,SIMD
32,24,4,FMULT
33,38,1,FMULT
34,56,4,MEMORY
35,28,2,FMULT
36,85,2,MEMORY
37,55,4,SIMD
38,4,1,SIMD
39,9,1,MEMORY
