id,workload,max_width,tasktype
0,10,2,FMULT
1,54,2,SIMD
2,8,4,SIMD
3,9,2,FMULT
4,96,2,FMULT
5,90,2,SIMD
6,45,4,SIMD
7,100,2,SIMD
8,37,1,FMULT
9,21,2,MEMORY
10,10,2,SIMD
11,82,4,MEMORY
12,80,4,SIMD
13,60,2,SIMD
14,17,1,FMULT
15,25,4,SIMD
16,20,4,MEMORY
17,6,1,MEMORY
18,97,2,FMULT
19,35,1,MEMORY
20,88,4,MEMORY
21,29,1,FMULT
22,88,4,SIMD
23,98,2,MEMORY
24,30,2,MEMORY
25,92,2,FMULT
26,25,1,FMULT
27,58,2,MEMORY
28,9,2,SIMD
29,37,1,MEMORY
30,99,2,FMULT
31,62,2,MEMORY
32,74,2,FMULT
33,45,1,SIMD
34,49,1,SIMD
35,50,2,MEMORY
36,10,2,MEMORY
37,38,2,FMULT
38,47,4,FMULT
39,40,4,MEMORY
40,94,2,MEMORY
41,18,4,FMULT
42,44,2,MEMORY
43,51,4,FMULT
44,57,4,FMULT
45,36,1,FMULT
46,85,4,SIMD
47,45,4,SIMD
48,24,2,MEMORY
49,25,1,FMULT
