id,workload,max_width,tasktype
0,5,4,SIMD
1,77,2,MEMORY
2,2,1,FMULT
3,1,1,MEMORY
4,33,2,SIMD
5,12,1,MEMORY
6,31,4,SIMD
7,43,2,SIMD
8,16,2,FMULT
9,75,4,SIMD
10,32,1,FMULT
11,54,2,MEMORY
12,50,2,FMULT
13,83,4,FMULT
14,69,4,MEMORY
15,42,4,SIMD
16,86,2,MEMORY
17,11,2,SIMD
18,57,4,SIMD
19,32,2,SIMD
20,55,2,SIMD
21,99,4,SIMD
22,3,4,FMULT
23,98,4,FMULT
24,19,4,FMULT
25,68,2,FMULT
26,55,2,MEMORY
27,87,2,MEMORY
28,34,1,FMULT
29,54,4,MEMORY
30,1,4,SIMD
31,59,4,FMULT
32,19,1,MEMORY
33,35,1,SIMD
34,80,2,SIMD
35,25,1,MEMORY
36,46,4,SIMD
37,82,2,MEMORY
38,22,4,FMULT
39,5,4,SIMD
40,4,4,MEMORY
41,15,4,MEMORY
42,19,1,MEMORY
43,67,2,MEMORY
44,35,1,FMULT
45,6,1,SIMD
46,77,4,SIMD
47,15,2,MEMORY
48,2,2,FMULT
49,50,1,SIMD
50,14,1,SIMD
51,56,4,FMULT
52,52,4,SIMD
53,89,2,FMULT
54,57,2,SIMD
55,74,2,SIMD
56,42,1,SIMD
57,44,2,SIMD
58,48,1,SIMD
59,70,2,FMULT
