id,workload,max_width,tasktype
0,52,4,SIMD
1,28,4,MEMORY
2,72,4,SIMD
3,64,4,SIMD
4,55,4,FMULT
5,17,1,SIMD
6,86,4,MEMORY
7,13,1,MEMORY
8,34,1,SIMD
9,38,1,MEMORY
10,3,1,FMULT
11,18,2,MEMORY
12,81,4,FMULT
13,39,4,SIMD
14,69,2,FMULT
15,13,4,SIMD
16,30,2,FMULT
17,96,2,MEMORY
18,83,4,MEMORY
19,50,1,SIMD
20,5,1,MEMORY
21,31,1,MEMORY
22,67,4,SIMD
23,23,2,FMULT
24,4,1,FMULT
25,43,2,FMULT
26,50,1,MEMORY
27,2,4,SIMD
28,61,4,MEMORY
29,78,2,FMULT
30,47,4,MEMORY
31,33,4,MEMORY
32,12,4,FMULT
33,27,2,MEMORY
34,57,2,SIMD
35,89,2,SIMD
36,85,4,SIMD
37,33,1,MEMORY
38,96,4,SIMD
39,46,1,FMULT
40,22,4,MEMORY
41,87,2,SIMD
42,33,4,SIMD
43,19,2,MEMORY
44,50,2,SIMD
45,23,1,MEMORY
46,84,4,SIMD
47,66,2,FMULT
48,17,2,FMULT
49,100,4,MEMORY
50,97,2,SIMD
51,58,2,FMULT
52,19,1,MEMORY
53,22,4,SIMD
54,9,1,FMULT
55,84,2,FMULT
56,99,4,FMULT
57,56,2,SIMD
58,89,2,SIMD
59,58,2,SIMD
