id,workload,max_width,tasktype
0,11,4,FMULT
1,98,2,MEMORY
2,36,2,MEMORY
3,41,4,SIMD
4,82,2,FMULT
5,24,2,MEMORY
6,6,1,FMULT
7,50,2,MEMORY
8,53,4,SIMD
9,34,2,SIMD
10,2,1,FMULT
11,40,2,FMULT
12,71,2,MEMORY
13,75,4,SIMD
14,100,4,FMULT
15,17,4,SIMD
16,46,4,SIMD
17,15,1,SIMD
18,22,1,SIMD
19,11,4,SIMD
20,94,2,SIMD
21,1,4,FMULT
22,43,4,SIMD
23,50,4,FMULT
24,30,2,MEMORY
25,81,4,MEMORY
26,30,2,FMULT
27,89,2,FMULT
28,100,4,MEMORY
29,37,2,SIMD
30,94,2,FMULT
31,16,2,FMULT
32,38,4,MEMORY
33,6,1,MEMORY
34,85,4,SIMD
35,46,1,MEMORY
36,15,2,SIMD
37,1,1,SIMD
38,42,4,MEMORY
39,4,4,MEMORY
40,59,4,FMULT
41,45,4,FMULT
42,3,1,SIMD
43,4,1,MEMORY
44,22,4,MEMORY
45,30,1,MEMORY
46,5,1,FMULT
47,7,4,FMULT
48,8,4,FMULT
49,86,2,MEMORY
