id,workload,max_width,tasktype
0,26,1,FMULT
1,23,1,MEMORY
2,47,4,SIMD
3,83,2,MEMORY
4,98,4,FMULT
5,98,2,FMULT
6,70,4,SIMD
7,14,4,SIMD
8,61,2,MEMORY
9,51,4,SIMD
10,97,2,MEMORY
11,5,4,SIMD
12,26,4,SIMD
13,4,2,FMULT
14,19,4,SIMD
15,56,2,SIMD
16,13,4,MEMORY
17,24,2,MEMORY
18,77,4,SIMD
19,3,1,FMULT
20,97,2,FMULT
21,43,1,MEMORY
22,75,2,FMULT
23,93,2,MEMORY
24,9,2,MEMORY
25,97,2,FMULT
26,55,4,SIMD
27,40,1,FMULT
28,22,1,FMULT
29,2,4,SIMD
30,11,4,MEMORY
31,42,4,SIMD
32,62,4,FMULT
33,44,2,FMULT
34,15,1,FMULT
35,77,2,FMULT
36,85,2,SIMD
37,16,2,MEMORY
38,70,4,FMULT
39,89,4,MEMORY
40,95,2,SIMD
41,80,2,FMULT
42,23,4,MEMORY
43,92,4,MEMORY
44,77,2,MEMORY
45,40,1,SIMD
46,53,4,MEMORY
47,21,2,SIMD
48,96,2,FMULT
49,20,1,MEMORY
50,4,2,MEMORY
51,22,2,FMULT
52,8,1,FMULT
53,26,4,FMULT
54,73,2,FMULT
55,14,2,MEMORY
56,65,2,MEMORY
57,94,4,SIMD
58,78,4,MEMORY
59,25,2,MEMORY
