id,workload,max_width,tasktype
0,33,1,MEMORY
1,79,2,SIMD
2,43,1,FMULT
3,84,4,FMULT
4,15,4,SIMD
5,9,1,FMULT
6,3,4,FMULT
7,65,2,MEMORY
8,29,1,SIMD
9,35,1,SIMD
10,30,2,FMULT
11,62,2,SIMD
12,26,1,MEMORY
13,64,2,MEMORY
14,84,2,FMULT
15,88,4,FMULT
16,74,2,FMULT
17,82,4,FMULT
18,18,2,FMULT
19,14,4,MEMORY
20,1,1,SIMD
21,6,1,MEMORY
22,21,4,MEMORY
23,36,1,MEMORY
24,61,4,SIMD
25,87,2,MEMORY
26,94,4,MEMORY
27,51,2,MEMORY
28,7,4,SIMD
29,15,1,MEMORY
30,7,1,FMULT
31,85,4,FMULT
32,88,4,SIMD
33,60,2,SIMD
34,55,2,MEMORY
35,2,2,MEMORY
36,82,4,FMULT
37,86,2,FMULT
38,79,2,FMULT
39,49,4,FMULT
40,1,2,MEMORY
41,20,4,SIMD
42,77,4,FMULT
43,17,1,SIMD
44,69,2,FMULT
45,30,1,FMULT
46,25,4,SIMD
47,44,2,MEMORY
48,100,4,SIMD
49,80,4,SIMD
