id,workload,max_width,tasktype
0,50,1,MEMORY
1,26,4,SIMD
2,72,2,FMULT
3,17,2,MEMORY
4,78,2,SIMD
5,39,1,MEMORY
6,95,2,SIMD
7,47,2,FMULT
8,99,4,SIMD
9,24,1,FMULT
10,24,1,MEMORY
11,2,4,SIMD
12,84,4,SIMD
13,80,4,FMULT
14,34,2,MEMORY
15,71,2,FMULT
16,44,2,FMULT
17,18,2,SIMD
18,41,2,SIMD
19,95,4,MEMORY
20,50,1,MEMORY
21,25,1,MEMORY
22,5,4,MEMORY
23,13,2,FMULT
24,60,4,SIMD
25,79,2,FMULT
26,38,1,FMULT
27,94,2,SIMD
28,25,1,FMULT
29,3,2,FMULT
30,11,1,FMULT
31,17,2,FMULT
32,20,1,FMULT
33,97,4,SIMD
34,11,1,SIMD
35,8,2,SIMD
36,7,1,SIMD
37,94,4,FMULT
38,19,4,MEMORY
39,87,2,MEMORY
40,94,2,FMULT
41,44,2,MEMORY
42,9,4,FMULT
43,40,4,SIMD
44,44,4,MEMORY
45,83,2,SIMD
46,47,2,FMULT
47,47,2,FMULT
48,70,4,SIMD
49,41,1,MEMORY
50,36,2,SIMD
51,77,4,MEMORY
52,77,2,MEMORY
53,96,4,MEMORY
54,77,2,FMULT
55,9,1,FMULT
56,70,2,FMULT
57,44,1,FMULT
58,6,2,FMULT
59,43,1,FMULT
