id,workload,max_width,tasktype
0,100,4,MEMORY
1,99,2,MEMORY
2,57,2,FMULT
3,40,4,FMULT
4,37,2,MEMORY
5,23,1,MEMORY
6,42,4,MEMORY
7,11,1,SIMD
8,23,2,SIMD
9,68,2,MEMORY
10,28,1,SIMD
11,6,4,FMULT
12,89,2,MEMORY
13,47,2,FMULT
14,39,1,FMULT
15,59,2,MEMORY
16,67,4,FMULT
17,97,4,FMULT
18,3,2,SIMD
19,20,4,SIMD
20,70,4,MEMORY
21,76,4,FMULT
22,82,2,FMULT
23,12,1,FMULT
24,55,2,SIMD
25,17,1,FMULT
26,8,4,MEMORY
27,98,4,FMULT
28,20,1,SIMD
29,53,4,SIMD
30,23,2,MEMORY
31,29,2,MEMORY
32,30,2,SIMD
33,58,4,SIMD
34,23,1,FMULT
35,93,4,MEMORY
36,1,2,MEMORY
37,63,2,FMULT
38,21,2,FMULT
39,20,1,MEMORY
40,10,4,SIMD
41,11,1,SIMD
42,68,2,FMULT
43,10,1,SIMD
44,64,4,SIMD
45,40,1,FMULT
46,25,2,FMULT
47,70,2,FMULT
48,32,2,SIMD
49,73,4,MEMORY
50,55,4,MEMORY
51,58,2,MEMORY
52,57,4,MEMORY
53,4,4,MEMORY
54,96,4,MEMORY
55,80,4,MEMORY
56,50,2,FMULT
57,35,2,SIMD
58,46,2,MEMORY
59,29,1,FMULT
