id,workload,max_width,tasktype
0,98,2,SIMD
1,16,1,MEMORY
2,52,2,SIMD
3,89,4,FMULT
4,65,2,MEMORY
5,89,2,MEMORY
6,40,1,MEMORY
7,76,2,FMULT
8,28,4,FMULT
9,52,2,FMULT
10,57,4,MEMORY
11,26,2,FMULT
12,17,4,FMULT
13,70,4,FMULT
14,56,4,FMULT
15,22,2,MEMORY
16,45,2,FMULT
17,68,4,FMULT
18,71,2,SIMD
19,63,4,SIMD
20,36,2,SIMD
21,54,4,FMULT
22,49,2,MEMORY
23,30,1,MEMORY
24,58,2,FMULT
25,55,4,FMULT
26,52,2,SIMD
27,30,4,SIMD
28,28,1,SIMD
29,35,4,SIMD
30,8,1,MEMORY
31,42,4,SIMD
32,16,2,SIMD
33,25,2,SIMD
34,46,2,MEMORY
35,31,2,MEMORY
36,47,2,SIMD
37,8,1,SIMD
38,1,4,MEMORY
39,44,1,SIMD
40,34,4,MEMORY
41,70,4,FMULT
42,13,1,SIMD
43,68,4,FMULT
44,96,4,SIMD
45,84,4,MEMORY
46,46,1,MEMORY
47,79,2,SIMD
48,98,2,MEMORY
49,92,4,MEMORY
