id,workload,max_width,tasktype
0,1,4,MEMORY
1,6,2,FMULT
2,96,4,MEMORY
3,51,4,MEMORY
4,78,4,FMULT
5,85,4,MEMORY
6,41,4,FMULT
7,62,4,FMULT
8,74,4,SIMD
9,91,4,SIMD
10,30,4,MEMORY
11,47,4,FMULT
12,1,4,SIMD
13,68,4,MEMORY
14,53,2,FMULT
15,80,4,SIMD
16,14,4,FMULT
17,55,4,FMULT
18,1,1,SIMD
19,76,4,FMULT
20,39,4,MEMORY
21,45,1,SIMD
22,33,4,MEMORY
23,72,2,FMULT
24,65,2,FMULT
25,50,4,FMULT
26,37,1,MEMORY
27,15,4,SIMD
28,31,2,MEMORY
29,42,1,SIMD
30,30,1,MEMORY
31,19,1,MEMORY
32,61,2,MEMORY
33,50,2,SIMD
34,38,2,FMULT
35,26,1,MEMORY
36,78,2,FMULT
37,59,4,SIMD
38,43,2,MEMORY
39,13,4,FMULT
40,23,4,MEMORY
41,7,4,FMULT
42,3,1,MEMORY
43,51,2,MEMORY
44,26,2,SIMD
45,3,4,SIMD
46,56,2,MEMORY
47,37,1,SIMD
48,85,4,MEMORY
49,5,2,SIMD
