id,workload,max_width,tasktype
0,98,2,FMULT
1,55,4,MEMORY
2,16,1,SIMD
3,38,2,SIMD
4,84,2,FMULT
5,93,4,MEMORY
6,81,4,MEMORY
7,47,2,FMULT
8,63,4,FMULT
9,68,2,SIMD
10,25,1,MEMORY
11,5,4,FMULT
12,25,2,MEMORY
13,47,4,MEMORY
14,47,4,SIMD
15,96,2,SIMD
16,17,4,FMULT
17,58,4,SIMD
18,54,2,SIMD
19,88,4,FMULT
20,11,1,MEMORY
21,100,2,FMULT
22,48,4,FMULT
23,41,4,SIMD
24,47,2,FMULT
25,71,4,FMULT
26,45,2,FMULT
27,41,4,MEMORY
28,22,4,FMULT
29,86,2,FMULT
30,41,2,MEMORY
31,81,4,SIMD
32,53,2,FMULT
33,19,1,SIMD
34,65,2,MEMORY
35,27,4,SIMD
36,79,4,FMULT
37,50,1,SIMD
38,95,2,SIMD
39,25,2,MEMORY
40,90,2,MEMORY
41,2,4,FMULT
42,67,4,FMULT
43,7,2,FMULT
44,82,4,FMULT
45,93,2,MEMORY
46,66,2,SIMD
47,78,2,FMULT
48,50,4,SIMD
49,38,2,MEMORY
50,94,4,MEMORY
51,58,2,MEMORY
52,11,4,MEMORY
53,95,2,FMULT
54,91,4,FMULT
55,9,4,SIMD
56,93,4,FMULT
57,62,4,FMULT
58,49,4,FMULT
59,77,4,SIMD
