id,workload,max_width,tasktype
0,80,2,SIMD
1,35,2,FMULT
2,28,1,SIMD
3,25,4,FMULT
4,59,4,SIMD
5,37,1,MEMORY
6,96,2,SIMD
7,53,2,MEMORY
8,23,4,SIMD
9,4,1,SIMD
10,70,4,SIMD
11,44,4,FMULT
12,97,4,SIMD
13,56,4,MEMORY
14,70,2,MEMORY
15,13,2,SIMD
16,64,4,MEMORY
17,9,1,MEMORY
18,51,2,SIMD
19,22,1,MEMORY
20,8,2,FMULT
21,22,4,SIMD
22,76,2,SIMD
23,61,2,FMULT
24,20,2,FMULT
25,46,4,MEMORY
26,42,2,SIMD
27,12,4,MEMORY
28,98,4,FMULT
29,26,1,MEMORY
30,19,4,FMULT
31,85,2,SIMD
32,9,1,FMULT
33,79,4,SIMD
34,5,4,SIMD
35,65,2,FMULT
36,17,2,FMULT
37,76,4,MEMORY
38,28,2,FMULT
39,56,4,SIMD
40,66,2,SIMD
41,84,4,MEMORY
42,93,4,SIMD
43,29,1,MEMORY
44,47,2,SIMD
45,71,4,MEMORY
46,28,1,MEMORY
47,32,2,FMULT
48,66,2,SIMD
49,26,1,MEMORY
50,88,4,FMULT
51,58,2,MEMORY
52,70,4,SIMD
53,81,2,SIMD
54,19,4,FMULT
55,20,1,SIMD
56,97,4,MEMORY
57,52,4,SIMD
58,62,2,MEMORY
59,49,4,FMULT
