id,workload,max_width,tasktype
0,72,4,FMULT
1,84,2,SIMD
2,34,4,SIMD
3,5,2,FMULT
4,84,4,FMULT
5,9,2,SIMD
6,35,4,FMULT
7,16,1,SIMD
8,21,2,MEMORY
9,24,1,MEMORY
10,22,4,MEMORY
11,78,2,SIMD
12,50,2,FMULT
13,75,2,FMULT
14,16,2,SIMD
15,63,4,SIMD
16,39,2,FMULT
17,78,4,SIMD
18,98,2,MEMORY
19,18,1,SIMD
20,69,4,SIMD
21,93,2,SIMD
22,70,2,MEMORY
23,8,1,MEMORY
24,13,2,SIMD
25,6,1,FMULT
26,36,2,SIMD
27,76,4,SIMD
28,67,2,SIMD
29,35,2,FMULT
30,52,4,SIMD
31,18,1,SIMD
32,14,1,MEMORY
33,73,2,SIMD
34,40,2,SIMD
35,95,4,FMULT
36,47,1,FMULT
37,24,2,FMULT
38,45,2,SIMD
39,41,1,FMULT
40,47,2,FMULT
41,43,1,FMULT
42,10,1,MEMORY
43,83,4,SIMD
44,23,4,FMULT
45,54,4,FMULT
46,38,2,FMULT
47,88,2,SIMD
48,46,2,SIMD
49,90,4,FMULT
50,83,2,FMULT
51,7,2,FMULT
52,55,2,MEMORY
53,12,4,FMULT
54,13,1,MEMORY
55,40,1,SIMD
56,80,4,FMULT
57,38,2,FMULT
58,77,4,MEMORY
59,13,1,MEMORY
