id,workload,max_width,tasktype
0,80,2,MEMORY
1,80,4,FMULT
2,98,2,FMULT
3,14,2,SIMD
4,9,4,MEMORY
5,98,2,MEMORY
6,23,2,MEMORY
7,3,4,SIMD
8,49,2,FMULT
9,8,1,FMULT
10,8,4,MEMORY
11,74,4,FMULT
12,16,4,MEMORY
13,98,4,SIMD
14,17,4,MEMORY
15,87,2,SIMD
16,92,4,FMULT
17,12,4,SIMD
18,49,4,MEMORY
19,97,2,SIMD
20,12,4,SIMD
21,36,2,SIMD
22,45,2,FMULT
23,1,1,FMULT
24,65,4,MEMORY
25,1,4,MEMORY
26,36,2,SIMD
27,57,4,FMULT
28,7,4,SIMD
29,39,1,FMULT
30,57,4,SIMD
31,90,4,MEMORY
32,29,1,FMULT
33,54,4,FMULT
34,16,2,FMULT
35,5,2,FMULT
36,1,4,MEMORY
37,90,4,SIMD
38,79,4,SIMD
39,21,2,SIMD
