id,workload,max_width,tasktype
0,83,2,SIMD
1,25,2,FMULT
2,16,1,FMULT
3,20,2,FMULT
4,1,4,FMULT
5,51,2,SIMD
6,48,1,SIMD
7,49,4,MEMORY
8,52,2,MEMORY
9,74,4,FMULT
10,57,2,FMULT
11,61,4,MEMORY
12,40,2,MEMORY
13,8,2,SIMD
14,46,2,MEMORY
15,27,1,SIMD
16,68,2,FMULT
17,19,1,MEMORY
18,37,2,FMULT
19,28,1,MEMORY
20,46,2,MEMORY
21,18,1,SIMD
22,61,2,SIMD
23,81,4,MEMORY
24,98,2,FMULT
25,89,4,MEMORY
26,25,4,FMULT
27,44,1,MEMORY
28,44,2,FMULT
29,50,4,FMULT
30,100,2,FMULT
31,100,2,SIMD
32,21,1,MEMORY
33,1,1,SIMD
34,29,1,MEMORY
35,94,2,MEMORY
36,80,4,MEMORY
37,41,4,SIMD
38,51,4,MEMORY
39,41,1,MEMORY
40,18,4,SIMD
41,17,4,SIMD
42,17,4,MEMORY
43,79,2,MEMORY
44,76,4,FMULT
45,32,4,SIMD
46,21,2,MEMORY
47,28,2,FMULT
48,14,2,FMULT
49,32,1,SIMD
50,41,4,FMULT
51,56,2,SIMD
52,74,4,MEMORY
53,46,1,SIMD
54,77,4,SIMD
55,52,4,FMULT
56,13,1,SIMD
57,11,1,SIMD
58,66,4,SIMD
59,60,2,SIMD
