id,workload,max_width,tasktype
0,78,4,MEMORY
1,71,2,SIMD
2,21,1,MEMORY
3,14,2,MEMORY
4,79,4,MEMORY
5,37,2,FMULT
6,15,4,FMULT
7,40,2,MEMORY
8,69,4,MEMORY
9,31,1,MEMORY
10,31,2,SIMD
11,37,4,MEMORY
12,74,4,SIMD
13,33,4,SIMD
14,18,2,SIMD
15,31,1,MEMORY
16,6,1,FMULT
17,83,4,MEMORY
18,5,4,MEMORY
19,46,1,SIMD
20,58,2,SIMD
21,26,2,SIMD
22,37,2,MEMORY
23,38,4,MEMORY
24,35,2,SIMD
25,94,2,SIMD
26,62,4,MEMORY
27,91,2,FMULT
28,80,4,SIMD
29,12,4,FMULT
30,31,2,FMULT
31,76,2,FMULT
32,97,4,SIMD
33,47,4,SIMD
34,15,2,FMULT
35,35,4,SIMD
36,43,4,FMULT
37,33,2,FMULT
38,38,2,SIMD
39,5,2,MEMORY
40,41,4,MEMORY
41,46,2,MEMORY
42,69,2,MEMORY
43,59,2,SIMD
44,55,4,SIMD
45,6,1,MEMORY
46,21,1,SIMD
47,90,2,SIMD
48,13,4,SIMD
49,36,2,MEMORY
