id,workload,max_width,tasktype
0,50,2,MEMORY
1,97,2,FMULT
2,57,4,MEMORY
3,22,1,FMULT
4,29,2,SIMD
5,93,2,SIMD
6,63,4,FMULT
7,92,4,MEMORY
8,24,4,SIMD
9,24,2,FMULT
10,89,4,SIMD
11,4,2,FMULT
12,9,2,MEMORY
13,6,1,FMULT
14,73,2,MEMORY
15,96,2,MEMORY
16,9,1,MEMORY
17,59,4,MEMORY
18,10,4,MEMORY
19,89,2,FMULT
20,19,2,MEMORY
21,57,2,SIMD
22,39,4,FMULT
23,33,1,SIMD
24,75,2,MEMORY
25,14,4,FMULT
26,53,2,SIMD
27,89,4,FMULT
28,94,4,FMULT
29,88,4,FMULT
30,9,4,FMULT
31,10,1,MEMORY
32,72,4,SIMD
33,49,4,SIMD
34,99,4,FMULT
35,4,1,FMULT
36,76,4,FMULT
37,55,2,SIMD
38,48,2,MEMORY
39,21,1,SIMD
40,47,4,FMULT
41,28,1,MEMORY
42,32,2,MEMORY
43,23,1,SIMD
44,18,2,SIMD
45,100,4,SIMD
46,95,2,MEMORY
47,43,2,MEMORY
48,6,4,MEMORY
49,55,4,MEMORY
