id,workload,max_width,tasktype
0,47,2,FMULT
1,7,1,SIMD
2,41,2,FMULT
3,17,4,SIMD
4,59,4,MEMORY
5,97,2,FMULT
6,5,4,SIMD
7,45,1,MEMORY
8,6,2,FMULT
9,77,2,MEMORY
10,95,4,FMULT
11,20,1,MEMORY
12,37,2,SIMD
13,58,4,SIMD
14,59,2,SIMD
15,59,2,MEMORY
16,43,4,MEMORY
17,16,1,FMULT
18,8,4,FMULT
19,49,4,FMULT
20,51,4,MEMORY
21,55,2,SIMD
22,74,2,SIMD
23,22,2,FMULT
24,36,1,SIMD
25,17,4,FMULT
26,73,2,SIMD
27,51,4,FMULT
28,87,2,FMULT
29,63,2,SIMD
30,73,4,MEMORY
31,19,4,FMULT
32,48,1,SIMD
33,62,2,FMULT
34,7,1,FMULT
35,88,4,SIMD
36,96,4,FMULT
37,58,4,MEMORY
38,17,1,MEMORY
39,25,4,MEMORY
40,16,1,MEMORY
41,14,2,SIMD
42,12,2,FMULT
43,1,2,SIMD
44,31,4,SIMD
45,73,2,SIMD
46,69,2,FMULT
47,40,1,SIMD
48,57,4,MEMORY
49,42,1,MEMORY
50,9,4,FMULT
51,91,2,SIMD
52,68,2,SIMD
53,14,2,FMULT
54,73,4,SIMD
55,87,2,FMULT
56,86,4,SIMD
57,41,1,MEMORY
58,76,2,SIMD
59,29,4,FMULT
