id,workload,max_width,tasktype
0,88,2,FMULT
1,56,2,FMULT
2,70,4,SIMD
3,14,1,MEMORY
4,12,1,MEMORY
5,78,2,FMULT
6,82,2,MEMORY
7,47,2,MEMORY
8,12,4,SIMD
9,2,2,MEMORY
10,71,2,FMULT
11,12,2,FMULT
12,33,1,MEMORY
13,85,2,SIMD
14,15,4,SIMD
15,15,2,FMULT
16,2,1,FMULT
17,30,1,MEMORY
18,27,2,FMULT
19,38,1,FMULT
20,12,1,MEMORY
21,43,2,FMULT
22,4,2,MEMORY
23,7,4,FMULT
24,31,1,MEMORY
25,20,1,MEMORY
26,84,2,FMULT
27,42,4,SIMD
28,88,2,FMULT
29,1,4,MEMORY
30,51,4,FMULT
31,66,2,SIMD
32,15,4,FMULT
33,49,1,FMULT
34,57,4,MEMORY
35,49,4,SIMD
36,70,4,SIMD
37,90,4,FMULT
38,5,1,MEMORY
39,25,1,MEMORY
40,6,4,SIMD
41,56,2,MEMORY
42,9,1,FMULT
43,54,2,MEMORY
44,29,4,MEMORY
45,97,2,SIMD
46,6,2,MEMORY
47,46,1,MEMORY
48,58,4,SIMD
49,77,2,SIMD
