id,workload,max_width,tasktype
0,63,2,FMULT
1,42,1,FMULT
2,16,2,FMULT
3,19,4,SIMD
4,95,4,MEMORY
5,34,4,FMULT
6,49,4,SIMD
7,1,1,FMULT
8,30,2,MEMORY
9,39,1,MEMORY
10,62,2,MEMORY
11,12,2,SIMD
12,89,4,FMULT
13,38,2,MEMORY
14,68,4,FMULT
15,82,2,SIMD
16,31,2,MEMORY
17,45,2,FMULT
18,24,2,MEMORY
19,40,1,SIMD
20,42,2,SIMD
21,4,2,SIMD
22,31,2,FMULT
23,16,2,MEMORY
24,67,4,SIMD
25,14,1,SIMD
26,15,1,SIMD
27,75,2,FMULT
28,65,2,FMULT
29,99,4,FMULT
30,99,2,SIMD
31,67,2,SIMD
32,93,4,FMULT
33,33,4,MEMORY
34,54,4,MEMORY
35,5,2,SIMD
36,88,4,MEMORY
37,40,4,MEMORY
38,69,4,SIMD
39,73,2,FMULT
40,7,1,FMULT
41,100,4,FMULT
42,19,4,SIMD
43,87,4,MEMORY
44,2,1,MEMORY
45,34,2,FMULT
46,14,4,FMULT
47,35,2,FMULT
48,10,4,SIMD
49,42,2,FMULT
50,34,1,SIMD
51,98,2,FMULT
52,3,1,SIMD
53,85,4,MEMORY
54,84,2,SIMD
55,5,1,MEMORY
56,98,2,SIMD
57,92,4,FMULT
58,85,4,FMULT
59,52,2,MEMORY
