id,workload,max_width,tasktype
0,1,1,MEMORY
1,40,4,FMULT
2,8,1,MEMORY
3,44,2,SIMD
4,68,2,SIMD
5,6,4,SIMD
6,85,4,FMULT
7,20,2,MEMORY
8,58,2,MEMORY
9,48,4,SIMD
10,5,4,MEMORY
11,37,1,SIMD
12,59,4,MEMORY
13,88,4,FMULT
14,32,4,FMULT
15,34,4,SIMD
16,12,4,FMULT
17,14,1,FMULT
18,14,4,MEMORY
19,31,1,SIMD
20,31,4,SIMD
21,30,4,FMULT
22,20,1,MEMORY
23,48,4,SIMD
24,32,4,SIMD
25,11,2,MEMORY
26,60,4,SIMD
27,17,2,SIMD
28,3,2,MEMORY
29,45,4,FMULT
30,100,2,SIMD
31,24,2,MEMORY
32,97,4,MEMORY
33,48,1,MEMORY
34,2,1,SIMD
35,28,2,FMULT
36,48,2,MEMORY
37,2,2,FMULT
38,91,2,FMULT
39,22,4,FMULT
40,27,4,MEMORY
41,32,1,FMULT
42,74,2,MEMORY
43,36,4,SIMD
44,23,1,MEMORY
45,21,1,FMULT
46,10,4,SIMD
47,45,1,FMULT
48,40,4,MEMORY
49,32,2,SIMD
50,24,4,SIMD
51,19,4,MEMORY
52,61,4,FMULT
53,8,2,FMULT
54,8,4,MEMORY
55,72,2,SIMD
56,1,1,FMULT
57,54,2,FMULT
58,27,4,SIMD
59,7,1,MEMORY
