id,workload,max_width,tasktype
0,16,1,MEMORY
1,11,4,FMULT
2,2,2,FMULT
3,87,2,MEMORY
4,3,4,MEMORY
5,3,4,FMULT
6,13,4,SIMD
7,72,4,SIMD
8,73,4,SIMD
9,97,2,MEMORY
10,100,4,FMULT
11,84,2,MEMORY
12,75,2,MEMORY
13,100,4,MEMORY
14,44,2,FMULT
15,23,1,SIMD
16,48,4,SIMD
17,74,2,SIMD
18,83,4,FMULT
19,17,2,SIMD
20,19,2,SIMD
21,100,2,SIMD
22,85,2,SIMD
23,71,2,MEMORY
24,100,2,FMULT
25,21,4,FMULT
26,13,4,SIMD
27,77,4,SIMD
28,57,2,MEMORY
29,67,2,MEMORY
30,51,4,FMULT
31,38,4,SIMD
32,67,4,FMULT
33,76,4,FMULT
34,10,1,MEMORY
35,85,2,FMULT
36,62,2,MEMORY
37,50,1,FMULT
38,6,2,SIMD
39,24,4,SIMD
40,90,2,SIMD
41,64,2,MEMORY
42,70,4,SIMD
43,43,4,SIMD
44,57,4,SIMD
45,70,4,SIMD
46,34,2,FMULT
47,24,4,MEMORY
48,18,1,SIMD
49,61,2,SIMD
