id,workload,max_width,tasktype
0,27,1,MEMORY
1,63,4,MEMORY
2,11,1,FMULT
3,22,1,FMULT
4,1,2,FMULT
5,24,4,FMULT
6,26,1,MEMORY
7,6,2,FMULT
8,10,2,FMULT
9,41,2,MEMORY
10,46,2,FMULT
11,56,2,SIMD
12,48,1,SIMD
13,37,2,FMULT
14,22,1,FMULT
15,15,4,SIMD
16,93,4,SIMD
17,11,1,FMULT
18,38,4,MEMORY
19,13,4,MEMORY
20,77,4,SIMD
21,9,1,FMULT
22,7,4,SIMD
23,21,2,FMULT
24,63,2,SIMD
25,2,4,FMULT
26,21,4,FMULT
27,50,1,MEMORY
28,19,1,MEMORY
29,27,2,FMULT
30,72,4,MEMORY
31,71,2,SIMD
32,90,4,FMULT
33,41,1,SIMD
34,4,4,FMULT
35,10,2,SIMD
36,10,2,SIMD
37,97,2,SIMD
38,5,1,SIMD
39,97,2,MEMORY
40,81,2,FMULT
41,76,2,SIMD
42,79,2,MEMORY
43,37,1,MEMORY
44,94,4,MEMORY
45,48,1,SIMD
46,1,4,FMULT
47,37,2,FMULT
48,48,1,FMULT
49,12,2,MEMORY
50,18,2,SIMD
51,69,2,SIMD
52,45,2,FMULT
53,32,2,SIMD
54,73,4,MEMORY
55,80,4,FMULT
56,9,1,MEMORY
57,79,2,MEMORY
58,86,4,SIMD
59,17,4,MEMORY
