id,workload,max_width,tasktype
0,91,4,MEMORY
1,81,4,FMULT
2,43,1,MEMORY
3,68,2,FMULT
4,40,1,SIMD
5,28,2,FMULT
6,76,2,SIMD
7,50,2,FMULT
8,73,2,SIMD
9,73,2,MEMORY
10,23,2,MEMORY
11,98,2,MEMORY
12,82,2,SIMD
13,41,1,FMULT
14,48,4,SIMD
15,56,4,FMULT
16,29,2,SIMD
17,32,2,SIMD
18,1,1,SIMD
19,92,4,FMULT
20,84,2,MEMORY
21,41,2,SIMD
22,76,2,SIMD
23,2,1,SIMD
24,47,1,MEMORY
25,30,2,FMULT
26,25,1,FMULT
27,77,2,MEMORY
28,92,4,FMULT
29,6,1,FMULT
30,46,1,SIMD
31,92,2,MEMORY
32,41,2,SIMD
33,46,2,MEMORY
34,78,4,MEMORY
35,39,1,FMULT
36,29,2,MEMORY
37,66,4,MEMORY
38,10,2,FMULT
39,86,4,FMULT
