id,workload,max_width,tasktype
0,79,4,MEMORY
1,89,2,FMULT
2,46,1,MEMORY
3,86,4,MEMORY
4,84,4,SIMD
5,25,4,FMULT
6,80,4,SIMD
7,75,2,MEMORY
8,3,2,SIMD
9,4,4,MEMORY
10,42,1,SIMD
11,18,4,FMULT
12,96,2,MEMORY
13,8,4,SIMD
14,90,2,FMULT
15,2,2,FMULT
16,13,2,SIMD
17,17,2,FMULT
18,2,4,SIMD
19,38,4,FMULT
20,21,2,FMULT
21,10,4,MEMORY
22,78,4,SIMD
23,34,2,MEMORY
24,90,4,FMULT
25,42,2,MEMORY
26,6,4,MEMORY
27,34,4,SIMD
28,10,4,FMULT
29,84,2,MEMORY
30,17,4,MEMORY
31,69,4,SIMD
32,34,4,FMULT
33,17,2,SIMD
34,78,2,SIMD
35,81,2,MEMORY
36,23,2,SIMD
37,25,1,SIMD
38,83,4,MEMORY
39,81,4,SIMD
