id,workload,max_width,tasktype
0,86,2,MEMORY
1,24,4,FMULT
2,15,2,MEMORY
3,16,2,MEMORY
4,82,2,MEMORY
5,82,4,MEMORY
6,46,1,FMULT
7,65,4,SIMD
8,86,4,MEMORY
9,88,4,MEMORY
10,74,2,MEMORY
11,96,4,FMULT
12,19,1,MEMORY
13,43,1,MEMORY
14,30,4,FMULT
15,90,4,SIMD
16,80,4,SIMD
17,92,2,FMULT
18,36,2,FMULT
19,10,1,SIMD
20,82,2,FMULT
21,49,4,SIMD
22,21,4,SIMD
23,56,2,MEMORY
24,95,4,FMULT
25,47,2,FMULT
26,77,4,MEMORY
27,5,1,FMULT
28,48,4,SIMD
29,12,4,FMULT
30,92,4,FMULT
31,42,4,MEMORY
32,39,1,MEMORY
33,19,4,SIMD
34,27,1,SIMD
35,35,4,SIMD
36,48,4,SIMD
37,95,2,SIMD
38,81,2,SIMD
39,48,4,MEMORY
40,43,2,MEMORY
41,49,2,FMULT
42,57,4,MEMORY
43,7,2,SIMD
44,69,2,FMULT
45,7,4,FMULT
46,99,4,SIMD
47,22,2,FMULT
48,13,1,FMULT
49,39,2,MEMORY
