id,workload,max_width,tasktype
0,55,4,MEMORY
1,21,4,MEMORY
2,49,4,FMULT
3,34,2,FMULT
4,61,4,SIMD
5,31,4,MEMORY
6,27,2,MEMORY
7,63,4,MEMORY
8,80,2,MEMORY
9,10,4,SIMD
10,40,1,FMULT
11,43,4,MEMORY
12,59,2,SIMD
13,56,2,MEMORY
14,16,2,MEMORY
15,51,2,MEMORY
16,34,4,SIMD
17,36,4,SIMD
18,86,4,SIMD
19,38,1,SIMD
20,10,1,MEMORY
21,96,2,SIMD
22,90,2,FMULT
23,62,4,MEMORY
24,36,4,SIMD
25,51,4,FMULT
26,94,2,MEMORY
27,91,4,FMULT
28,49,1,FMULT
29,58,2,MEMORY
30,38,4,FMULT
31,57,4,MEMORY
32,13,2,MEMORY
33,79,4,MEMORY
34,99,2,MEMORY
35,73,2,MEMORY
36,13,2,MEMORY
37,5,4,MEMORY
38,59,2,FMULT
39,45,1,MEMORY
40,48,2,FMULT
41,97,2,MEMORY
42,97,2,MEMORY
43,35,1,FMULT
44,92,4,SIMD
45,36,1,SIMD
46,36,1,SIMD
47,17,1,SIMD
48,36,1,MEMORY
49,19,1,SIMD
