id,workload,max_width,tasktype
0,50,1,FMULT
1,23,2,MEMORY
2,91,4,FMULT
3,30,4,FMULT
4,36,4,MEMORY
5,78,4,SIMD
6,26,2,MEMORY
7,12,4,MEMORY
8,3,4,SIMD
9,71,2,MEMORY
10,35,1,SIMD
11,91,2,MEMORY
12,69,2,SIMD
13,62,4,FMULT
14,15,4,MEMORY
15,90,4,MEMORY
16,27,4,FMULT
17,37,2,MEMORY
18,78,4,SIMD
19,10,2,FMULT
20,53,2,MEMORY
21,33,4,SIMD
22,28,4,MEMORY
23,89,4,FMULT
24,22,4,MEMORY
25,57,2,MEMORY
26,66,4,FMULT
27,87,4,FMULT
28,63,4,SIMD
29,13,2,FMULT
30,70,4,SIMD
31,36,4,FMULT
32,98,4,FMULT
33,34,2,SIMD
34,64,2,SIMD
35,20,4,MEMORY
36,10,1,SIMD
37,39,1,MEMORY
38,79,4,FMULT
39,9,2,MEMORY
40,66,4,SIMD
41,51,4,FMULT
42,23,1,FMULT
43,86,2,SIMD
44,33,4,SIMD
45,36,1,FMULT
46,39,1,FMULT
47,14,2,FMULT
48,2,4,MEMORY
49,34,1,SIMD
