id,workload,max_width,tasktype
0,97,2,SIMD
1,52,2,SIMD
2,99,2,MEMORY
3,31,2,SIMD
4,52,4,FMULT
5,11,1,FMULT
6,33,2,FMULT
7,8,2,SIMD
8,34,4,FMULT
9,27,1,SIMD
10,1,2,MEMORY
11,59,4,SIMD
12,88,4,MEMORY
13,55,2,MEMORY
14,21,1,SIMD
15,89,4,SIMD
16,37,1,SIMD
17,60,4,MEMORY
18,100,2,FMULT
19,19,4,FMULT
20,9,4,MEMORY
21,17,1,FMULT
22,73,2,MEMORY
23,19,2,FMULT
24,44,1,MEMORY
25,66,4,MEMORY
26,3,4,MEMORY
27,42,1,MEMORY
28,47,1,MEMORY
29,82,2,FMULT
30,64,2,FMULT
31,4,2,FMULT
32,68,4,MEMORY
33,55,2,SIMD
34,44,2,MEMORY
35,69,4,MEMORY
36,36,4,SIMD
37,24,1,SIMD
38,19,1,MEMORY
39,23,2,MEMORY
40,35,2,MEMORY
41,83,4,MEMORY
42,23,2,SIMD
43,91,2,MEMORY
44,70,4,SIMD
45,25,2,MEMORY
46,15,4,FMULT
47,52,2,FMULT
48,99,2,SIMD
49,100,2,FMULT
50,43,4,FMULT
51,26,4,MEMORY
52,59,4,SIMD
53,44,2,SIMD
54,44,4,MEMORY
55,29,4,SIMD
56,93,2,FMULT
57,90,4,SIMD
58,49,1,FMULT
59,56,2,SIMD
