id,workload,max_width,tasktype
0,60,2,SIMD
1,87,2,MEMORY
2,42,2,SIMD
3,9,4,FMULT
4,31,1,FMULT
5,30,1,FMULT
6,84,4,FMULT
7,57,2,MEMORY
8,60,2,MEMORY
9,49,4,SIMD
10,87,4,FMULT
11,8,2,FMULT
12,14,1,FMULT
13,72,4,MEMORY
14,94,2,FMULT
15,33,1,FMULT
16,19,4,MEMORY
17,99,4,MEMORY
18,50,2,MEMORY
19,2,1,FMULT
20,11,1,FMULT
21,52,2,FMULT
22,39,1,MEMORY
23,75,2,FMULT
24,68,4,SIMD
25,35,1,SIMD
26,57,2,SIMD
27,1,1,MEMORY
28,26,4,MEMORY
29,70,2,FMULT
30,6,1,FMULT
31,96,2,SIMD
32,59,4,FMULT
33,87,4,MEMORY
34,37,4,FMULT
35,91,2,MEMORY
36,66,4,FMULT
37,41,1,SIMD
38,19,1,FMULT
39,48,4,FMULT
40,92,2,SIMD
41,35,1,MEMORY
42,5,4,MEMORY
43,39,1,MEMORY
44,12,2,MEMORY
45,15,1,FMULT
46,23,1,SIMD
47,66,4,SIMD
48,87,4,SIMD
49,66,2,SIMD
50,15,2,SIMD
51,14,2,MEMORY
52,66,2,MEMORY
53,71,4,FMULT
54,1,1,FMULT
55,69,4,MEMORY
56,96,2,SIMD
57,71,4,FMULT
58,42,1,SIMD
59,1,2,MEMORY
