id,workload,max_width,tasktype
0,35,2,SIMD
1,39,1,SIMD
2,26,2,FMULT
3,23,4,SIMD
4,93,2,FMULT
5,33,1,MEMORY
6,18,1,FMULT
7,17,1,FMULT
8,21,1,FMULT
9,47,2,FMULT
10,48,4,FMULT
11,7,2,SIMD
12,62,4,MEMORY
13,33,4,FMULT
14,91,2,MEMORY
15,2,2,FMULT
16,66,4,MEMORY
17,99,4,SIMD
18,11,4,SIMD
19,5,1,FMULT
20,78,2,FMULT
21,83,4,SIMD
22,56,2,MEMORY
23,31,2,FMULT
24,55,4,MEMORY
25,35,1,SIMD
26,75,4,MEMORY
27,37,2,SIMD
28,15,1,MEMORY
29,5,4,FMULT
30,22,2,SIMD
31,95,4,SIMD
32,26,4,FMULT
33,11,2,SIMD
34,38,1,FMULT
35,39,4,FMULT
36,92,2,MEMORY
37,17,2,SIMD
38,9,2,FMULT
39,21,4,FMULT
40,2,1,FMULT
41,68,2,FMULT
42,32,1,MEMORY
43,90,4,MEMORY
44,58,2,SIMD
45,37,1,FMULT
46,15,4,MEMORY
47,40,4,SIMD
48,27,1,SIMD
49,12,1,FMULT
