id,workload,max_width,tasktype
0,38,1,FMULT
1,36,2,SIMD
2,41,4,MEMORY
3,66,2,FMULT
4,13,1,FMULT
5,97,2,FMULT
6,44,4,SIMD
7,33,4,FMULT
8,42,4,SIMD
9,59,4,FMULT
10,63,4,MEMORY
11,64,4,SIMD
12,44,2,SIMD
13,3,4,MEMORY
14,20,2,MEMORY
15,17,4,MEMORY
16,30,2,FMULT
17,10,2,MEMORY
18,38,2,FMULT
19,90,2,MEMORY
20,24,2,FMULT
21,65,2,SIMD
22,3,2,SIMD
23,28,1,SIMD
24,96,4,MEMORY
25,13,1,MEMORY
26,30,2,FMULT
27,80,2,MEMORY
28,76,4,MEMORY
29,42,2,MEMORY
30,21,1,MEMORY
31,17,4,MEMORY
32,36,2,SIMD
33,43,4,FMULT
34,5,2,FMULT
35,28,2,MEMORY
36,23,2,FMULT
37,47,2,MEMORY
38,39,2,FMULT
39,74,4,SIMD
40,59,4,FMULT
41,82,4,FMULT
42,72,4,FMULT
43,59,2,SIMD
44,24,1,MEMORY
45,72,2,SIMD
46,98,2,MEMORY
47,97,2,MEMORY
48,4,4,MEMORY
49,54,2,MEMORY
50,32,4,MEMORY
51,30,2,FMULT
52,58,2,MEMORY
53,69,4,MEMORY
54,73,2,MEMORY
55,65,4,SIMD
56,30,2,FMULT
57,66,4,SIMD
58,27,1,FMULT
59,19,1,MEMORY
