id,workload,max_width,tasktype
0,13,4,FMULT
1,42,1,MEMORY
2,19,2,MEMORY
3,36,1,MEMORY
4,40,4,FMULT
5,51,2,SIMD
6,55,4,FMULT
7,11,2,SIMD
8,1,1,SIMD
9,20,4,MEMORY
10,34,2,MEMORY
11,31,1,FMULT
12,56,2,SIMD
13,68,4,SIMD
14,88,2,MEMORY
15,1,2,SIMD
16,27,1,FMULT
17,10,2,FMULT
18,100,2,SIMD
19,30,4,FMULT
20,35,2,FMULT
21,100,2,SIMD
22,89,4,MEMORY
23,20,2,SIMD
24,26,2,MEMORY
25,60,2,FMULT
26,2,1,FMULT
27,100,4,SIMD
28,37,1,FMULT
29,22,4,FMULT
30,22,1,FMULT
31,5,4,MEMORY
32,59,2,MEMORY
33,33,2,SIMD
34,11,1,SIMD
35,6,1,MEMORY
36,49,4,FMULT
37,72,2,FMULT
38,47,2,MEMORY
39,12,2,FMULT
40,1,4,MEMORY
41,89,4,SIMD
42,3,2,SIMD
43,39,4,SIMD
44,64,2,MEMORY
45,40,4,MEMORY
46,77,2,FMULT
47,42,4,FMULT
48,77,4,MEMORY
49,38,4,MEMORY
