id,workload,max_width,tasktype
0,9,2,FMULT
1,1,1,FMULT
2,41,4,MEMORY
3,30,2,FMULT
4,85,4,FMULT
5,46,4,MEMORY
6,93,4,MEMORY
7,25,1,MEMORY
8,96,2,FMULT
9,7,4,MEMORY
10,69,4,FMULT
11,29,2,SIMD
12,17,2,MEMORY
13,8,1,SIMD
14,82,4,MEMORY
15,39,1,FMULT
16,93,2,FMULT
17,2,1,MEMORY
18,96,4,SIMD
19,66,4,MEMORY
20,62,2,MEMORY
21,40,2,FMULT
22,41,1,FMULT
23,26,4,SIMD
24,14,1,MEMORY
25,33,1,FMULT
26,7,2,MEMORY
27,76,2,FMULT
28,33,2,SIMD
29,12,1,SIMD
30,28,1,MEMORY
31,40,4,FMULT
32,23,4,SIMD
33,99,4,FMULT
34,17,2,MEMORY
35,40,4,MEMORY
36,30,2,MEMORY
37,56,2,MEMORY
38,65,2,MEMORY
39,3,1,SIMD
40,58,4,FMULT
41,85,4,SIMD
42,37,2,MEMORY
43,15,4,MEMORY
44,62,2,FMULT
45,2,4,SIMD
46,44,1,FMULT
47,74,4,FMULT
48,77,4,SIMD
49,82,4,SIMD
50,12,2,SIMD
51,7,2,MEMORY
52,6,4,SIMD
53,37,2,FMULT
54,36,1,FMULT
55,11,2,MEMORY
56,82,2,SIMD
57,18,4,FMULT
58,10,1,SIMD
59,97,2,MEMORY
