id,workload,max_width,tasktype
0,33,1,FMULT
1,29,1,SIMD
2,87,4,SIMD
3,41,2,MEMORY
4,50,1,SIMD
5,32,1,FMULT
6,60,2,MEMORY
7,32,4,SIMD
8,81,4,FMULT
9,99,4,FMULT
10,33,4,FMULT
11,46,4,SIMD
12,92,4,SIMD
13,92,4,MEMORY
14,81,2,SIMD
15,96,2,FMULT
16,64,4,FMULT
17,5,4,SIMD
18,92,2,MEMORY
19,90,4,SIMD
20,29,1,SIMD
21,49,4,MEMORY
22,51,2,MEMORY
23,20,1,MEMORY
24,27,1,MEMORY
25,89,4,SIMD
26,86,4,FMULT
27,56,4,MEMORY
28,44,4,FMULT
29,19,2,MEMORY
30,82,4,FMULT
31,50,4,MEMORY
32,94,2,SIMD
33,21,4,SIMD
34,64,2,FMULT
35,27,1,MEMORY
36,13,2,MEMORY
37,30,4,SIMD
38,92,4,SIMD
39,17,1,MEMORY
40,43,4,FMULT
41,69,4,MEMORY
42,74,4,MEMORY
43,99,2,MEMORY
44,61,4,FMULT
45,15,2,MEMORY
46,35,1,FMULT
47,4,1,FMULT
48,93,2,SIMD
49,40,2,FMULT
