id,workload,max_width,tasktype
0,44,4,SIMD
1,9,1,SIMD
2,25,1,FMULT
3,23,2,SIMD
4,24,4,MEMORY
5,16,1,FMULT
6,38,4,SIMD
7,81,4,FMULT
8,12,2,SIMD
9,64,4,MEMORY
10,32,2,FMULT
11,39,1,FMULT
12,71,2,MEMORY
13,22,2,MEMORY
14,61,4,FMULT
15,13,4,SIMD
16,61,4,MEMORY
17,73,2,SIMD
18,91,2,SIMD
19,51,2,MEMORY
20,66,2,SIMD
21,15,4,MEMORY
22,3,1,FMULT
23,22,2,SIMD
24,83,4,MEMORY
25,48,1,MEMORY
26,39,2,FMULT
27,86,2,SIMD
28,47,1,FMULT
29,16,1,SIMD
30,26,2,MEMORY
31,21,2,FMULT
32,44,4,FMULT
33,5,2,MEMORY
34,27,2,FMULT
35,28,4,SIMD
36,75,4,MEMORY
37,23,4,MEMORY
38,78,4,FMULT
39,17,1,FMULT
40,37,2,MEMORY
41,39,1,FMULT
42,86,2,SIMD
43,44,4,SIMD
44,21,4,FMULT
45,20,4,SIMD
46,35,1,MEMORY
47,89,4,FMULT
48,43,1,MEMORY
49,83,4,SIMD
