id,workload,max_width,tasktype
0,70,2,MEMORY
1,96,4,MEMORY
2,46,2,MEMORY
3,25,4,FMULT
4,81,4,SIMD
5,40,1,SIMD
6,67,4,SIMD
7,74,2,FMULT
8,73,2,MEMORY
9,24,1,SIMD
10,30,1,FMULT
11,13,4,FMULT
12,3,2,SIMD
13,53,2,SIMD
14,45,2,MEMORY
15,26,4,FMULT
16,56,2,MEMORY
17,45,1,MEMORY
18,31,4,FMULT
19,4,2,MEMORY
20,30,1,MEMORY
21,6,2,SIMD
22,8,4,FMULT
23,7,4,MEMORY
24,42,1,SIMD
25,14,1,SIMD
26,48,1,MEMORY
27,18,1,MEMORY
28,22,2,FMULT
29,42,2,MEMORY
30,55,2,MEMORY
31,27,2,SIMD
32,52,4,MEMORY
33,78,2,FMULT
34,13,4,FMULT
35,33,1,MEMORY
36,7,2,MEMORY
37,39,1,SIMD
38,4,2,FMULT
39,23,1,SIMD
