id,workload,max_width,tasktype
0,35,4,MEMORY
1,35,2,MEMORY
2,17,2,FMULT
3,6,1,MEMORY
4,30,2,SIMD
5,2,4,FMULT
6,30,1,SIMD
7,65,4,MEMORY
8,87,4,SIMD
9,73,2,SIMD
10,54,2,MEMORY
11,4,1,FMULT
12,32,2,SIMD
13,85,2,SIMD
14,70,4,FMULT
15,50,2,MEMORY
16,83,4,SIMD
17,26,2,MEMORY
18,27,1,MEMORY
19,45,4,MEMORY
20,48,4,FMULT
21,53,2,FMULT
22,29,2,SIMD
23,10,2,SIMD
24,11,2,SIMD
25,51,4,FMULT
26,5,1,SIMD
27,81,2,MEMORY
28,52,2,FMULT
29,27,4,MEMORY
30,82,4,MEMORY
31,67,4,FMULT
32,40,2,MEMORY
33,31,4,SIMD
34,10,2,FMULT
35,16,1,MEMORY
36,9,2,SIMD
37,46,1,MEMORY
38,42,1,FMULT
39,33,1,FMULT
40,87,4,MEMORY
41,93,2,SIMD
42,16,2,FMULT
43,5,4,FMULT
44,2,2,MEMORY
45,47,4,SIMD
46,89,2,SIMD
47,84,4,FMULT
48,7,2,FMULT
49,49,2,SIMD
