id,workload,max_width,tasktype
0,13,2,MEMORY
1,44,2,SIMD
2,4,4,MEMORY
3,23,2,SIMD
4,79,2,SIMD
5,76,2,FMULT
6,43,1,FMULT
7,72,4,FMULT
8,37,1,SIMD
9,100,4,FMULT
10,49,2,MEMORY
11,17,2,MEMORY
12,93,2,FMULT
13,63,4,MEMORY
14,35,1,SIMD
15,28,4,MEMORY
16,81,2,MEMORY
17,74,2,FMULT
18,20,4,FMULT
19,29,2,FMULT
20,43,4,MEMORY
21,10,4,SIMD
22,23,2,FMULT
23,38,2,SIMD
24,87,2,MEMORY
25,49,4,MEMORY
26,93,4,FMULT
27,9,1,MEMORY
28,57,2,FMULT
29,78,2,MEMORY
30,73,4,FMULT
31,53,2,MEMORY
32,10,2,FMULT
33,22,4,FMULT
34,26,2,FMULT
35,56,2,MEMORY
36,55,4,SIMD
37,74,4,FMULT
38,35,4,SIMD
39,81,4,SIMD
40,9,1,SIMD
41,80,4,FMULT
42,12,2,FMULT
43,1,4,SIMD
44,79,2,FMULT
45,73,2,MEMORY
46,70,4,SIMD
47,76,4,MEMORY
48,25,2,MEMORY
49,31,2,SIMD
