id,workload,max_width,tasktype
0,58,2,SIMD
1,68,4,MEMORY
2,9,1,MEMORY
3,44,2,FMULT
4,52,4,FMULT
5,36,2,FMULT
6,55,2,SIMD
7,37,1,FMULT
8,42,4,MEMORY
9,7,1,MEMORY
10,41,4,MEMORY
11,30,1,FMULT
12,17,2,SIMD
13,27,2,SIMD
14,43,2,SIMD
15,66,4,MEMORY
16,20,4,MEMORY
17,78,2,MEMORY
18,35,4,FMULT
19,15,1,SIMD
20,30,1,SIMD
21,17,1,MEMORY
22,76,4,SIMD
23,15,4,MEMORY
24,7,4,SIMD
25,100,2,FMULT
26,69,4,MEMORY
27,50,4,FMULT
28,2,4,MEMORY
29,67,4,FMULT
30,78,2,SIMD
31,57,2,MEMORY
32,48,4,FMULT
33,82,4,SIMD
34,25,1,SIMD
35,5,4,MEMORY
36,47,2,MEMORY
37,29,4,FMULT
38,82,2,MEMORY
39,72,2,MEMORY
40,48,2,FMULT
41,22,1,SIMD
42,44,4,MEMORY
43,47,1,MEMORY
44,29,4,SIMD
45,71,4,MEMORY
46,45,1,FMULT
47,37,1,SIMD
48,71,4,FMULT
49,14,2,SIMD
