id,workload,max_width,tasktype
0,13,2,FMULT
1,13,2,MEMORY
2,30,4,FMULT
3,87,2,MEMORY
4,79,2,MEMORY
5,16,4,MEMORY
6,32,1,MEMORY
7,95,4,SIMD
8,17,4,SIMD
9,91,4,SIMD
10,44,4,SIMD
11,67,4,SIMD
12,22,2,MEMORY
13,14,4,FMULT
14,95,2,FMULT
15,36,1,SIMD
16,31,2,MEMORY
17,2,2,MEMORY
18,21,1,FMULT
19,38,4,MEMORY
20,49,1,FMULT
21,51,4,MEMORY
22,98,4,SIMD
23,35,2,FMULT
24,84,2,FMULT
25,73,4,SIMD
26,39,1,FMULT
27,40,2,SIMD
28,25,1,SIMD
29,14,4,MEMORY
30,88,2,SIMD
31,75,2,MEMORY
32,16,2,FMULT
33,43,2,FMULT
34,88,2,SIMD
35,64,2,MEMORY
36,5,4,FMULT
37,24,2,MEMORY
38,25,1,FMULT
39,57,2,SIMD
40,44,2,SIMD
41,44,2,FMULT
42,77,4,MEMORY
43,22,1,MEMORY
44,67,4,SIMD
45,32,2,SIMD
46,44,1,MEMORY
47,34,1,FMULT
48,3,2,SIMD
49,26,2,MEMORY
