id,workload,max_width,tasktype
0,54,4,MEMORY
1,29,1,FMULT
2,2,2,SIMD
3,29,2,MEMORY
4,87,4,MEMORY
5,70,2,SIMD
6,74,2,MEMORY
7,61,4,FMULT
8,74,2,SIMD
9,8,4,MEMORY
10,24,1,SIMD
11,5,4,FMULT
12,86,4,SIMD
13,31,2,FMULT
14,39,4,SIMD
15,52,4,SIMD
16,26,4,SIMD
17,66,2,MEMORY
18,28,2,SIMD
19,33,4,FMULT
20,9,4,MEMORY
21,32,4,SIMD
22,64,4,MEMORY
23,36,4,FMULT
24,64,2,FMULT
25,56,2,MEMORY
26,28,2,SIMD
27,28,1,FMULT
28,38,4,MEMORY
29,87,2,FMULT
30,45,2,FMULT
31,66,2,FMULT
32,61,2,SIMD
33,16,2,MEMORY
34,40,2,FMULT
35,11,2,SIMD
36,55,4,MEMORY
37,46,4,FMULT
38,75,2,SIMD
39,47,2,SIMD
40,17,1,MEMORY
41,16,1,FMULT
42,58,4,SIMD
43,48,2,SIMD
44,24,2,SIMD
45,30,2,MEMORY
46,1,4,FMULT
47,3,1,FMULT
48,57,2,FMULT
49,22,2,SIMD
50,86,2,MEMORY
51,1,4,FMULT
52,87,4,FMULT
53,10,2,MEMORY
54,37,2,FMULT
55,47,4,FMULT
56,11,1,SIMD
57,38,4,SIMD
58,43,1,FMULT
59,28,4,FMULT
