id,workload,max_width,tasktype
0,60,2,FMULT
1,34,1,MEMORY
2,41,1,SIMD
3,32,4,MEMORY
4,45,4,SIMD
5,12,2,FMULT
6,84,2,SIMD
7,98,2,MEMORY
8,54,4,MEMORY
9,62,2,MEMORY
10,57,4,SIMD
11,15,1,FMULT
12,38,1,FMULT
13,13,4,SIMD
14,60,2,FMULT
15,89,4,SIMD
16,83,4,FMULT
17,97,2,SIMD
18,24,4,MEMORY
19,25,2,MEMORY
20,64,4,MEMORY
21,15,1,SIMD
22,95,2,FMULT
23,14,4,SIMD
24,32,4,FMULT
25,73,4,FMULT
26,24,1,SIMD
27,8,4,SIMD
28,78,4,MEMORY
29,61,4,SIMD
30,2,1,FMULT
31,57,4,SIMD
32,30,1,FMULT
33,46,2,SIMD
34,12,1,FMULT
35,28,4,FMULT
36,25,4,SIMD
37,8,4,MEMORY
38,94,2,MEMORY
39,10,1,SIMD
40,94,4,FMULT
41,75,2,FMULT
42,6,1,SIMD
43,21,2,MEMORY
44,43,2,FMULT
45,90,4,FMULT
46,28,4,FMULT
47,66,2,MEMORY
48,71,2,FMULT
49,55,2,FMULT
50,100,2,FMULT
51,23,2,MEMORY
52,71,4,FMULT
53,26,1,FMULT
54,36,2,SIMD
55,28,4,FMULT
56,7,1,MEMORY
57,100,2,SIMD
58,42,4,MEMORY
59,1,2,SIMD
