id,workload,max_width,tasktype
0,48,1,MEMORY
1,41,1,MEMORY
2,37,4,SIMD
3,16,1,FMULT
4,27,2,FMULT
5,50,2,FMULT
6,69,4,FMULT
7,67,4,FMULT
8,82,2,FMULT
9,12,1,MEMORY
10,29,1,MEMORY
11,2,1,SIMD
12,81,2,FMULT
13,16,2,FMULT
14,76,4,MEMORY
15,70,4,SIMD
16,48,4,MEMORY
17,21,1,MEMORY
18,17,1,SIMD
19,38,4,FMULT
20,36,2,FMULT
21,68,2,SIMD
22,85,4,MEMORY
23,36,4,SIMD
24,38,4,SIMD
25,74,2,SIMD
26,5,4,FMULT
27,98,2,SIMD
28,6,4,FMULT
29,73,4,MEMORY
30,87,4,MEMORY
31,64,2,MEMORY
32,15,1,FMULT
33,97,2,MEMORY
34,92,2,FMULT
35,26,2,SIMD
36,87,4,FMULT
37,96,4,FMULT
38,85,4,MEMORY
39,29,4,FMULT
