id,workload,max_width,tasktype
0,41,2,SIMD
1,19,2,MEMORY
2,60,4,FMULT
3,77,4,MEMORY
4,35,2,FMULT
5,31,4,FMULT
6,44,4,MEMORY
7,49,4,SIMD
8,28,1,FMULT
9,62,2,MEMORY
10,13,4,MEMORY
11,85,4,SIMD
12,7,1,MEMORY
13,75,4,MEMORY
14,3,2,SIMD
15,16,2,MEMORY
16,69,2,MEMORY
17,26,2,MEMORY
18,1,4,MEMORY
19,76,2,MEMORY
20,13,4,FMULT
21,95,4,FMULT
22,37,1,MEMORY
23,28,4,MEMORY
24,26,4,SIMD
25,69,2,FMULT
26,41,2,MEMORY
27,80,2,SIMD
28,35,4,MEMORY
29,24,4,SIMD
30,4,1,MEMORY
31,45,1,SIMD
32,20,4,FMULT
33,7,2,FMULT
34,19,1,SIMD
35,37,1,SIMD
36,81,2,MEMORY
37,2,2,FMULT
38,33,4,SIMD
39,19,2,SIMD
