id,workload,max_width,tasktype
0,92,4,MEMORY
1,60,4,MEMORY
2,95,4,FMULT
3,7,4,FMULT
4,21,2,SIMD
5,2,2,SIMD
6,17,1,SIMD
7,32,1,SIMD
8,17,1,MEMORY
9,100,2,FMULT
10,14,4,FMULT
11,23,2,SIMD
12,20,4,FMULT
13,76,4,FMULT
14,81,2,FMULT
15,65,2,MEMORY
16,25,1,FMULT
17,8,1,FMULT
18,59,2,FMULT
19,64,4,SIMD
20,83,4,FMULT
21,39,4,SIMD
22,17,1,FMULT
23,64,2,FMULT
24,71,2,MEMORY
25,36,2,MEMORY
26,82,2,SIMD
27,18,4,SIMD
28,50,4,SIMD
29,31,4,MEMORY
30,8,1,MEMORY
31,43,2,FMULT
32,51,4,FMULT
33,10,2,MEMORY
34,31,1,SIMD
35,3,2,MEMORY
36,34,1,MEMORY
37,35,2,MEMORY
38,49,1,MEMORY
39,14,4,MEMORY
40,45,2,MEMORY
41,13,4,SIMD
42,14,2,MEMORY
43,15,1,FMULT
44,13,1,MEMORY
45,90,4,MEMORY
46,71,2,FMULT
47,20,1,MEMORY
48,30,2,FMULT
49,86,2,SIMD
50,54,2,FMULT
51,88,4,FMULT
52,21,1,FMULT
53,92,4,FMULT
54,13,2,MEMORY
55,51,2,FMULT
56,12,4,FMULT
57,90,2,MEMORY
58,52,4,SIMD
59,14,1,MEMORY
