id,workload,max_width,tasktype
0,2,2,SIMD
1,36,2,SIMD
2,55,4,SIMD
3,45,2,SIMD
4,96,2,FMULT
5,29,2,FMULT
6,36,2,SIMD
7,30,4,FMULT
8,59,4,FMULT
9,12,4,SIMD
10,31,2,MEMORY
11,46,1,MEMORY
12,49,2,MEMORY
13,24,2,MEMORY
14,12,4,SIMD
15,60,4,SIMD
16,20,2,MEMORY
17,95,2,MEMORY
18,16,1,FMULT
19,35,1,MEMORY
20,15,4,MEMORY
21,44,1,SIMD
22,10,4,SIMD
23,59,4,FMULT
24,51,4,SIMD
25,66,2,MEMORY
26,93,2,SIMD
27,66,4,MEMORY
28,4,1,MEMORY
29,32,4,SIMD
30,3,1,SIMD
31,17,1,FMULT
32,74,2,SIMD
33,44,1,SIMD
34,72,2,FMULT
35,29,1,FMULT
36,64,4,SIMD
37,89,4,SIMD
38,27,1,SIMD
39,1,2,FMULT
40,87,4,MEMORY
41,100,2,MEMORY
42,50,2,MEMORY
43,43,4,FMULT
44,14,4,MEMORY
45,64,2,FMULT
46,46,4,FMULT
47,34,2,FMULT
48,100,4,SIMD
49,32,2,MEMORY
