id,workload,max_width,tasktype
0,12,2,FMULT
1,33,4,FMULT
2,24,2,SIMD
3,97,2,MEMORY
4,66,4,MEMORY
5,48,1,FMULT
6,86,2,MEMORY
7,18,2,FMULT
8,24,4,FMULT
9,74,4,SIMD
10,64,2,FMULT
11,24,4,MEMORY
12,81,2,MEMORY
13,64,4,SIMD
14,3,1,MEMORY
15,52,4,SIMD
16,4,1,FMULT
17,63,2,MEMORY
18,3,4,SIMD
19,57,2,SIMD
20,74,2,SIMD
21,49,1,FMULT
22,72,2,MEMORY
23,77,4,FMULT
24,39,4,SIMD
25,5,4,SIMD
26,22,1,FMULT
27,7,2,SIMD
28,32,1,SIMD
29,22,2,MEMORY
30,38,1,MEMORY
31,46,2,SIMD
32,12,4,FMULT
33,17,2,MEMORY
34,63,4,SIMD
35,5,4,SIMD
36,33,2,FMULT
37,75,4,SIMD
38,9,2,SIMD
39,82,2,SIMD
40,8,1,SIMD
41,96,2,FMULT
42,89,2,SIMD
43,68,2,SIMD
44,10,4,MEMORY
45,10,2,MEMORY
46,21,2,MEMORY
47,69,2,MEMORY
48,3,1,MEMORY
49,29,2,FMULT
50,34,4,FMULT
51,91,2,FMULT
52,83,4,MEMORY
53,51,2,SIMD
54,21,2,FMULT
55,37,4,SIMD
56,52,4,SIMD
57,48,2,SIMD
58,14,4,SIMD
59,16,4,SIMD
