id,workload,max_width,tasktype
0,1,1,FMULT
1,28,4,FMULT
2,31,1,FMULT
3,73,4,SIMD
4,99,2,MEMORY
5,96,4,MEMORY
6,20,4,MEMORY
7,7,2,FMULT
8,13,4,MEMORY
9,23,2,MEMORY
10,90,4,SIMD
11,12,2,FMULT
12,48,2,FMULT
13,50,1,MEMORY
14,76,2,SIMD
15,24,4,SIMD
16,8,2,SIMD
17,14,2,SIMD
18,75,2,MEMORY
19,40,1,SIMD
20,26,4,MEMORY
21,11,2,MEMORY
22,28,1,SIMD
23,65,2,SIMD
24,74,4,FMULT
25,38,1,SIMD
26,71,4,SIMD
27,45,2,FMULT
28,23,1,FMULT
29,69,2,SIMD
30,5,1,MEMORY
31,95,4,FMULT
32,78,4,MEMORY
33,29,4,FMULT
34,59,4,MEMORY
35,53,2,MEMORY
36,18,2,FMULT
37,33,2,SIMD
38,26,2,MEMORY
39,27,4,SIMD
40,43,4,MEMORY
41,62,4,FMULT
42,29,2,FMULT
43,34,2,MEMORY
44,29,2,SIMD
45,20,4,FMULT
46,99,2,MEMORY
47,30,1,MEMORY
48,18,2,SIMD
49,44,1,SIMD
50,65,2,MEMORY
51,27,4,FMULT
52,39,4,FMULT
53,5,4,SIMD
54,24,2,FMULT
55,87,4,FMULT
56,76,2,SIMD
57,51,4,MEMORY
58,18,2,SIMD
59,44,2,FMULT
