id,workload,max_width,tasktype
0,58,4,MEMORY
1,16,1,SIMD
2,32,1,SIMD
3,90,2,MEMORY
4,77,4,FMULT
5,83,2,FMULT
6,16,2,SIMD
7,67,2,MEMORY
8,70,4,FMULT
9,1,4,MEMORY
10,46,1,FMULT
11,75,2,SIMD
12,61,2,SIMD
13,47,4,SIMD
14,29,2,SIMD
15,91,4,FMULT
16,79,4,FMULT
17,67,2,SIMD
18,37,1,FMULT
19,78,4,FMULT
20,13,1,FMULT
21,91,4,MEMORY
22,57,4,MEMORY
23,78,4,MEMORY
24,28,2,SIMD
25,31,2,MEMORY
26,29,2,SIMD
27,8,1,FMULT
28,44,1,FMULT
29,43,2,FMULT
30,59,4,FMULT
31,37,2,MEMORY
32,64,4,SIMD
33,17,2,FMULT
34,11,2,MEMORY
35,27,1,FMULT
36,40,1,SIMD
37,54,4,SIMD
38,85,2,MEMORY
39,66,2,MEMORY
40,72,2,SIMD
41,14,1,MEMORY
42,91,2,FMULT
43,49,4,SIMD
44,74,2,FMULT
45,5,1,SIMD
46,21,1,MEMORY
47,38,2,SIMD
48,3,4,FMULT
49,40,4,SIMD
