id,workload,max_width,tasktype
0,21,2,SIMD
1,90,4,SIMD
2,86,2,SIMD
3,13,4,MEMORY
4,98,2,SIMD
5,39,4,SIMD
6,37,2,SIMD
7,70,2,MEMORY
8,39,2,FMULT
9,49,1,SIMD
10,63,2,MEMORY
11,67,2,MEMORY
12,3,1,MEMORY
13,51,4,SIMD
14,40,2,MEMORY
15,88,4,SIMD
16,62,4,MEMORY
17,29,4,FMULT
18,69,2,SIMD
19,34,2,FMULT
20,32,1,FMULT
21,78,4,SIMD
22,69,4,MEMORY
23,89,2,SIMD
24,59,4,SIMD
25,85,2,MEMORY
26,40,4,MEMORY
27,26,1,SIMD
28,54,2,SIMD
29,82,4,SIMD
30,3,2,SIMD
31,39,4,SIMD
32,51,4,MEMORY
33,80,4,SIMD
34,95,4,FMULT
35,25,1,SIMD
36,23,4,SIMD
37,56,2,MEMORY
38,10,2,MEMORY
39,75,2,FMULT
