id,workload,max_width,tasktype
0,99,2,MEMORY
1,62,4,FMULT
2,82,4,MEMORY
3,77,4,MEMORY
4,55,4,FMULT
5,63,4,FMULT
6,11,1,MEMORY
7,57,4,MEMORY
8,1,1,MEMORY
9,33,4,MEMORY
10,64,4,FMULT
11,89,2,SIMD
12,44,2,SIMD
13,68,2,FMULT
14,27,2,SIMD
15,76,2,FMULT
16,27,4,FMULT
17,12,1,SIMD
18,53,2,MEMORY
19,16,2,MEMORY
20,88,2,MEMORY
21,65,4,MEMORY
22,74,4,SIMD
23,99,4,FMULT
24,68,2,SIMD
25,42,1,FMULT
26,95,2,FMULT
27,2,4,FMULT
28,56,2,MEMORY
29,79,4,FMULT
30,25,1,MEMORY
31,27,4,MEMORY
32,31,2,SIMD
33,30,1,SIMD
34,95,4,MEMORY
35,69,4,MEMORY
36,61,2,FMULT
37,15,2,FMULT
38,1,2,MEMORY
39,86,2,SIMD
40,94,4,MEMORY
41,48,2,SIMD
42,2,1,SIMD
43,40,4,MEMORY
44,64,4,FMULT
45,75,4,FMULT
46,45,1,FMULT
47,47,1,SIMD
48,83,2,SIMD
49,5,1,SIMD
50,27,2,FMULT
51,15,4,FMULT
52,33,4,FMULT
53,21,4,FMULT
54,53,4,FMULT
55,3,2,SIMD
56,21,4,MEMORY
57,31,4,FMULT
58,3,1,MEMORY
59,96,2,SIMD
