id,workload,max_width,tasktype
0,17,4,FMULT
1,87,2,FMULT
2,15,2,FMULT
3,57,2,SIMD
4,13,2,FMULT
5,1,4,FMULT
6,61,2,SIMD
7,15,4,FMULT
8,92,2,SIMD
9,71,4,FMULT
10,50,2,SIMD
11,98,2,MEMORY
12,8,2,FMULT
13,78,4,FMULT
14,22,2,SIMD
15,96,2,MEMORY
16,5,4,FMULT
17,67,2,MEMORY
18,82,4,MEMORY
19,17,1,FMULT
20,19,1,SIMD
21,35,2,SIMD
22,51,4,SIMD
23,40,1,SIMD
24,3,2,FMULT
25,3,2,MEMORY
26,90,2,MEMORY
27,3,1,MEMORY
28,62,2,MEMORY
29,18,2,SIMD
30,3,2,FMULT
31,29,1,MEMORY
32,85,2,FMULT
33,58,4,FMULT
34,95,2,FMULT
35,37,4,SIMD
36,100,2,MEMORY
37,44,2,SIMD
38,34,2,SIMD
39,89,4,FMULT
